
100	0.002046
200	0.008508
300	0.024146
400	0.045842
500	0.09237
600	0.150154
700	0.235646
800	0.350178
900	0.504821
1000	0.695398
1100	0.923904
1200	1.19253
1300	1.54875
1400	1.97832
1500	2.45734
1600	2.98177
1700	3.57746
1800	4.24129
1900	4.97448
2000	5.78923
2100	6.76296
2200	7.79862
2300	8.93185
2400	10.1746
2500	11.4164
