1000 0.00142768
2000 0.00527518
3000 0.012787
4000 0.022011
5000 0.034569
6000 0.048853
7000 0.065342
8000 0.086007
9000 0.107436
10000 0.134774
11000 0.158507
12000 0.187981
13000 0.219172
14000 0.26315
15000 0.290349
16000 0.331224
17000 0.372539
18000 0.415924
19000 0.463406
20000 0.513847
21000 0.566082
22000 0.620469
23000 0.676672
24000 0.736138
25000 0.8008
