
1000	0.00132932
2000	0.00472456
3000	0.010695
4000	0.018866
5000	0.029365
6000	0.042309
7000	0.057128
8000	0.074368
9000	0.093737
10000	0.115629
11000	0.140806
12000	0.166908
13000	0.195358
14000	0.226432
15000	0.260561
16000	0.294718
17000	0.334074
18000	0.373655
19000	0.416012
20000	0.461119
21000	0.508379
22000	0.558152
23000	0.608983
24000	0.662848
25000	0.719359
