
1000	0.000452
2000	0.001106
3000	0.001416
4000	0.000682
5000	0.000806
6000	0.000984
7000	0.001154
8000	0.001349
9000	0.001527
10000	0.001716
11000	0.002097
12000	0.002104
13000	0.002302
14000	0.002499
15000	0.002801
16000	0.002912
17000	0.003118
18000	0.003316
19000	0.00357
20000	0.003735
21000	0.003925
22000	0.003771
23000	0.003569
24000	0.003566
25000	0.003972
