1000 0.003965
2000 0.009249
3000 0.019963
4000 0.036335
5000 0.059549
6000 0.084189
7000 0.118284
8000 0.157555
9000 0.206014
10000 0.256693
11000 0.31667
12000 0.378848
13000 0.451885
14000 0.533033
15000 0.61236
16000 0.702706
17000 0.79395
18000 0.901772
19000 1.01773
20000 1.13979
21000 1.24116
22000 1.36741
23000 1.50074
24000 1.6442
25000 1.78154
