
1000 0.005976
2000 0.015512
3000 0.034809
4000 0.067088
5000 0.108551
6000 0.160577
7000 0.227454
8000 0.308013
9000 0.396967
10000 0.504398
11000 0.611098
12000 0.74526
13000 0.883979
14000 1.02945
15000 1.18258
16000 1.36519
17000 1.54529
18000 1.73832
19000 1.94908
20000 2.16786
21000 2.3977
22000 2.64076
23000 2.89207
24000 3.16667
25000 3.4333
