
1000	0.004416
2000	0.009701
3000	0.021534
4000	0.033732
5000	0.052993
6000	0.0785
7000	0.116606
8000	0.157316
9000	0.198552
10000	0.244325
11000	0.297715
12000	0.355768
13000	0.421353
14000	0.490008
15000	0.565647
16000	0.648838
17000	0.734952
18000	0.825036
19000	0.925171
20000	1.02862
21000	1.13798
22000	1.2548
23000	1.37147
24000	1.53636
25000	1.67428
