
100000	0.000174
200000	0.00013252
300000	0.00039046
400000	0.00032732
500000	0.00069544
600000	0.00075999
700000	0.00104468
800000	0.001098
900000	0.00157093
1000000	0.00100198
1100000	0.00126616
1200000	0.00137209
1300000	0.0018877
1400000	0.00217309
1500000	0.00173031
1600000	0.00179994
1700000	0.00242634
1800000	0.00220123
1900000	0.00265562
2000000	0.00230659
2100000	0.00317929
2200000	0.00277298
2300000	0.00298362
2400000	0.00319223
2500000	0.00319841
