
100000	9.8e-08
200000	8.9e-08
300000	9.7e-08
400000	9.4e-08
500000	1.02e-07
600000	1.01e-07
700000	9.7e-08
800000	9.6e-08
900000	9.8e-08
1000000	9.7e-08
1100000	1.03e-07
1200000	9.2e-08
1300000	1.04e-07
1400000	1.02e-07
1500000	1.03e-07
1600000	1.03e-07
1700000	1.1e-07
1800000	1.03e-07
1900000	1.05e-07
2000000	1.03e-07
2100000	1.08e-07
2200000	1.07e-07
2300000	1.07e-07
2400000	1.07e-07
2500000	1.07e-07
