
100000	1.08e-06
200000	6.8e-07
300000	1.18e-06
400000	9.5e-07
500000	1.14e-06
600000	1.06e-06
700000	1.29e-06
800000	1.25e-06
900000	1.58e-06
1000000	1.32e-06
1100000	1.59e-06
1200000	1.57e-06
1300000	1.45e-06
1400000	1.48e-06
1500000	1.42e-06
1600000	1.78e-06
1700000	1.45e-06
1800000	1.58e-06
1900000	1.62e-06
2000000	1.45e-06
2100000	1.56e-06
2200000	1.53e-06
2300000	1.37e-06
2400000	1.52e-06
2500000	1.49e-06
