
1000 0.004482
2000 0.012767
3000 0.0225
4000 0.034097
5000 0.051186
6000 0.074354
7000 0.102134
8000 0.131137
9000 0.165877
10000 0.204467
11000 0.246159
12000 0.293801
13000 0.341684
14000 0.395323
15000 0.464424
16000 0.521728
17000 0.586975
18000 0.66804
19000 0.73381
20000 0.866409
21000 0.992073
22000 1.00903
23000 1.0937
24000 1.18201
25000 1.29502
