1000 0.000123555
2000 0.00026411
3000 0.000503566
4000 0.000601595
5000 0.000785834
6000 0.00105483
7000 0.00100817
8000 0.00122049
9000 0.00144209
10000 0.00167401
11000 0.001938
12000 0.002407
13000 0.001979
14000 0.002609
15000 0.002434
16000 0.002785
17000 0.003253
18000 0.003561
19000 0.003797
20000 0.004108
21000 0.004382
22000 0.004189
23000 0.005035
24000 0.005164
25000 0.005336
