
1000 0.000162
2000 0.000741
3000 0.000698
4000 0.001012
5000 0.001266
6000 0.001497
7000 0.001639
8000 0.00178
9000 0.00204
10000 0.00218
11000 0.002356
12000 0.002482
13000 0.002704
14000 0.002886
15000 0.003156
16000 0.003379
17000 0.003766
18000 0.00384
19000 0.004111
20000 0.004328
21000 0.004988
22000 0.006151
23000 0.005015
24000 0.00555
25000 0.005491
